2023-12-25 23:12:331 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 19:01:365 INFO  HomePage :113 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 19:01:511 INFO  HomePage :120 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 19:01:675 INFO  HomePage :128 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (99e1bc35531c0e83da9a9d5010ed49f9)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-01 19:01:713 INFO  ContactUsPage :53 - Getting text from welcome page : Proxy element for: DefaultElementLocator 'By.xpath: //h2[normalize-space()='Get In Touch']'
2024-01-01 19:01:584 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-01 19:01:826 INFO  HomePage :113 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 19:01:883 INFO  HomePage :120 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 19:01:777 INFO  HomePage :128 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (91520d69b7ca86b9e7cc36bb47ca4dd3)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-01 19:01:876 INFO  ContactUsPage :53 - Getting text from welcome page : Proxy element for: DefaultElementLocator 'By.xpath: //h2[normalize-space()='Get In Touch']'
2024-01-01 19:01:858 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-01 19:01:886 INFO  HomePage :144 - Scroll Down to Subscription
2024-01-01 19:01:926 INFO  HomePage :160 - Getting Subscription text : [[ChromeDriver: chrome on windows (256c0a231528567d319f46936d127730)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 19:01:955 INFO  HomePage :180 - Clicking on bottom right corner arrow button : [[ChromeDriver: chrome on windows (256c0a231528567d319f46936d127730)] -> xpath: //i[@class='fa fa-angle-up']]
2024-01-01 19:01:35 INFO  HomePage :185 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (256c0a231528567d319f46936d127730)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-01 19:01:180 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-01 19:01:216 INFO  HomePage :144 - Scroll Down to Subscription
2024-01-01 19:01:254 INFO  HomePage :160 - Getting Subscription text : [[ChromeDriver: chrome on windows (8dc2d4487deca8ccf346338783a56919)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 19:01:279 INFO  HomePage :156 - Scroll up to (0,0)
2024-01-01 19:01:293 INFO  HomePage :185 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (8dc2d4487deca8ccf346338783a56919)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-01 19:01:405 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-01 19:01:198 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 19:01:217 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 19:01:315 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 19:01:405 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //input[@placeholder='Password']]
2024-01-01 19:01:593 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (e3e8bf05b354b10a03ab5aa2062b90a7)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 19:01:777 INFO  HomePage :104 - Getting Home Page URL : 
